Field	Time	LHEE:X	LHEE:Y	LHEE:Z	RHEE:X	RHEE:Y	RHEE:Z	LFEO:X	LFEO:Y	LFEO:Z	LFEP:X	LFEP:Y	LFEP:Z	LFEL:X	LFEL:Y	LFEL:Z	LFEA:X	LFEA:Y	LFEA:Z	LTIO:X	LTIO:Y	LTIO:Z	LTIP:X	LTIP:Y	LTIP:Z	LTIL:X	LTIL:Y	LTIL:Z	LTIA:X	LTIA:Y	LTIA:Z	LTOO:X	LTOO:Y	LTOO:Z	LTOP:X	LTOP:Y	LTOP:Z	LTOL:X	LTOL:Y	LTOL:Z	LTOA:X	LTOA:Y	LTOA:Z	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	PELL:X	PELL:Y	PELL:Z	PELA:X	PELA:Y	PELA:Z	RFEO:X	RFEO:Y	RFEO:Z	RFEP:X	RFEP:Y	RFEP:Z	RFEL:X	RFEL:Y	RFEL:Z	RFEA:X	RFEA:Y	RFEA:Z	RTIO:X	RTIO:Y	RTIO:Z	RTIP:X	RTIP:Y	RTIP:Z	RTIL:X	RTIL:Y	RTIL:Z	RTIA:X	RTIA:Y	RTIA:Z	RTOO:X	RTOO:Y	RTOO:Z	RTOP:X	RTOP:Y	RTOP:Z	RTOL:X	RTOL:Y	RTOL:Z	RTOA:X	RTOA:Y	RTOA:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z	TRXL:X	TRXL:Y	TRXL:Z	TRXA:X	TRXA:Y	TRXA:Z
131	1.3000	119.842667	-2456.573730	125.890152	248.952896	-1830.460083	38.601978	94.745552	-2162.484131	480.129364	114.075630	-2038.848755	828.859253	-269.225983	-2218.898193	520.304810	28.240257	-1817.805054	361.616516	105.288116	-2405.609863	126.302139	95.285667	-2174.939941	462.002869	-284.112335	-2509.512695	186.094482	-14.172737	-2086.236816	-96.708099	69.362732	-2287.205322	41.540066	78.001732	-2327.092529	66.289032	22.442787	-2295.305908	44.862789	67.939201	-2262.274902	82.216690	180.134079	-2033.337891	828.691467	178.114990	-2000.447510	957.107056	47.916977	-2043.079224	829.107605	170.595215	-1905.276367	795.741821	262.435150	-1899.529541	477.399445	246.192520	-2027.825928	828.524048	-105.030273	-1958.623657	438.808655	193.750778	-1553.032593	600.827698	258.125366	-1787.127930	76.129051	262.207581	-1893.595825	456.216003	-135.910095	-1765.899902	86.307373	281.310760	-1407.612305	182.187912	288.860626	-1638.406494	95.574318	282.095428	-1685.765869	86.340996	240.614777	-1631.630371	96.167984	288.153564	-1647.631836	143.410736	175.997253	-1937.063965	1321.134888	175.470627	-1934.167480	1123.464233	373.295349	-1949.525757	1320.426636	188.468033	-1739.785889	1323.992432
132	1.3100	119.349312	-2446.676270	135.284317	249.108505	-1828.652466	38.624386	94.662437	-2143.678955	478.049042	116.796883	-2021.988647	827.633850	-269.796448	-2197.739502	519.943726	29.949455	-1797.590942	361.673340	104.601334	-2397.117432	132.963989	95.172813	-2156.697998	460.322205	-284.694763	-2495.838379	194.254440	-11.215050	-2084.857178	-99.702927	69.096397	-2285.222900	39.615047	77.630203	-2323.202881	67.234215	22.174030	-2293.252197	43.071930	67.200981	-2257.452881	78.388214	182.872864	-2016.701416	827.984558	179.987457	-1984.174316	956.476196	50.624115	-2025.992920	827.366882	174.019165	-1888.513672	795.335571	265.368774	-1883.688354	477.585602	248.948776	-2011.415161	828.335388	-99.105560	-1954.019897	434.911591	184.758667	-1539.670166	599.087402	257.772369	-1785.228516	74.090324	264.966553	-1878.473877	456.216187	-135.550629	-1783.577881	81.898125	261.226349	-1403.038452	167.286331	287.019958	-1635.635620	88.489815	280.749451	-1683.351318	80.885353	238.711639	-1629.292603	88.523369	286.062836	-1643.179688	136.615692	177.745361	-1921.177979	1320.622192	177.235886	-1918.040405	1122.927490	375.057068	-1933.862061	1319.912354	190.439224	-1723.889893	1323.720581
133	1.3200	119.168228	-2434.750000	145.070221	249.304352	-1827.539673	38.862659	94.559105	-2123.473145	475.931152	119.529404	-2005.165161	826.759644	-270.510986	-2174.159912	519.007935	32.904911	-1775.428589	362.950256	104.225983	-2386.821533	140.137558	95.057327	-2137.046631	458.624329	-285.202209	-2479.083496	201.283554	-6.078308	-2081.853271	-102.210861	68.926666	-2282.342041	38.486610	77.423264	-2318.125488	68.908409	22.017380	-2290.345703	42.173794	66.589645	-2251.786865	75.079689	185.621048	-2000.138306	827.621216	181.896011	-1967.947998	956.176270	53.345367	-2008.910156	825.984863	177.512573	-1871.828857	795.257446	268.205536	-1868.043335	478.107025	251.712708	-1995.111694	828.482605	-93.921082	-1945.547485	432.953125	180.036591	-1525.949463	598.021606	257.562897	-1783.871094	72.589523	267.640320	-1863.573608	456.573303	-134.408905	-1798.078125	79.927689	245.147888	-1400.017944	152.590729	285.595581	-1633.664917	82.240944	279.725861	-1681.649902	76.165314	237.240234	-1627.702515	81.866898	284.483704	-1639.649658	130.582184	179.459412	-1905.293091	1320.476196	178.962906	-1901.908325	1122.779175	376.766479	-1918.146851	1319.760620	192.323547	-1708.013794	1323.821533
134	1.3300	119.345337	-2420.724609	155.005127	249.504074	-1826.848755	39.266621	94.456947	-2101.885986	473.819977	122.225632	-1988.431030	826.247864	-271.327728	-2148.140137	517.531372	37.194069	-1751.404785	365.503601	104.215286	-2374.564453	147.708038	94.961807	-2115.994873	456.946747	-285.534302	-2459.241455	206.848022	1.345879	-2077.000977	-104.177536	68.855835	-2278.000732	38.528683	77.394386	-2311.414551	71.524734	21.972290	-2285.977051	42.583679	66.180496	-2244.864258	72.777023	188.330627	-1983.695435	827.593628	183.826920	-1951.803711	956.198059	56.033157	-1991.885254	824.991516	181.012131	-1855.273071	795.490723	270.852844	-1852.812500	478.871033	254.435730	-1978.959351	828.939331	-89.775726	-1933.766602	432.786896	179.158813	-1511.837891	597.440857	257.430206	-1782.803467	71.607635	270.138611	-1849.087524	457.200439	-133.067474	-1808.842773	80.001480	233.202087	-1397.880981	138.574982	284.601685	-1632.226074	76.997887	279.011749	-1680.397705	72.289146	236.214218	-1626.551147	76.384659	283.446960	-1636.832031	125.488907	181.120453	-1889.427490	1320.688721	180.633408	-1885.796631	1123.010864	378.406311	-1902.377319	1319.964844	194.081299	-1692.173706	1324.279907
135	1.3400	119.914070	-2404.589600	164.813278	249.669998	-1826.379395	39.775646	94.380737	-2078.978516	471.775635	124.838097	-1971.830688	826.102417	-272.191437	-2119.717285	515.604919	42.873455	-1725.686157	369.368073	104.601952	-2360.228027	155.524323	94.911949	-2093.594238	455.340912	-285.542542	-2436.491699	210.738052	10.949303	-2070.111328	-105.509979	68.869919	-2271.539063	39.972229	77.540634	-2302.573242	75.183289	22.021225	-2279.438477	44.546413	66.016602	-2236.146973	71.868637	190.954590	-1967.410522	827.887634	185.764679	-1935.770874	956.528381	58.639771	-1974.968750	824.408447	184.451035	-1838.887207	796.014465	273.256287	-1838.215942	479.777618	257.071106	-1962.990479	829.672974	-86.705322	-1919.475586	434.149170	181.478699	-1497.502563	597.032471	257.313904	-1781.860107	71.078018	272.406830	-1835.213135	458.000000	-131.939880	-1815.834351	81.577179	225.116348	-1396.137207	125.521637	284.004150	-1631.110596	72.810966	278.564697	-1679.399292	69.269463	235.597916	-1625.607178	72.119278	282.918610	-1634.551880	121.400162	182.710861	-1873.599365	1321.246826	182.231308	-1869.731323	1123.608887	379.961060	-1886.550903	1320.514771	195.674210	-1676.385742	1325.075073
136	1.3500	120.893990	-2386.386475	174.202499	249.770752	-1825.997925	40.330082	94.356873	-2054.854736	469.873474	127.323868	-1955.399658	826.320190	-273.032623	-2088.985596	513.375671	49.966198	-1698.517578	374.554565	105.397385	-2343.741455	163.401947	94.933281	-2069.939697	453.870148	-285.052856	-2411.174561	212.900009	22.404678	-2061.015381	-106.091766	68.943184	-2262.302979	42.845844	77.846931	-2291.126953	79.832596	22.137875	-2270.051758	48.074554	66.096138	-2225.057129	72.557129	193.450363	-1951.310913	828.484924	187.693268	-1919.872437	957.150879	61.121353	-1958.205688	824.248596	187.763565	-1822.700928	796.805664	275.389893	-1824.447632	480.731934	259.576843	-1947.222412	830.650024	-84.569244	-1903.553711	436.709351	186.251205	-1483.222046	596.428589	257.170715	-1780.946289	70.907799	274.418213	-1822.127686	458.876312	-131.237854	-1819.388672	84.094330	220.370880	-1394.501953	113.563400	283.734589	-1630.169800	69.632004	278.325684	-1678.522461	67.044365	235.321503	-1624.720093	68.996269	282.814270	-1632.670410	118.282074	184.214645	-1857.824341	1322.130371	183.741409	-1853.734619	1124.551025	381.417908	-1870.664551	1321.392212	197.067276	-1660.662109	1326.180664
137	1.3600	122.289391	-2366.196533	182.882675	249.786453	-1825.626099	40.880711	94.411133	-2029.653076	468.200134	129.646240	-1939.161499	826.891846	-273.767761	-2056.095459	511.038147	58.455750	-1670.206177	381.049988	106.592804	-2325.076904	171.127640	95.050636	-2045.159912	452.607239	-283.898621	-2383.746094	213.458862	35.173058	-2049.537598	-105.810715	69.044113	-2249.763428	46.978771	78.290184	-2276.706299	85.276627	22.294704	-2257.302246	52.961647	66.372330	-2211.093262	74.828629	195.781876	-1935.409790	829.364136	189.595642	-1904.121338	958.046753	63.440536	-1941.630737	824.514587	190.888153	-1806.728882	797.840820	277.246155	-1811.660278	481.653198	261.917633	-1931.658081	831.836060	-83.144135	-1886.862427	440.108246	192.709900	-1469.304199	595.268555	256.976440	-1780.018311	70.997063	276.164795	-1809.972290	459.744598	-131.004089	-1820.057251	87.062439	218.336792	-1392.862305	102.735619	283.708466	-1629.310425	67.343056	278.231018	-1677.689575	65.503204	235.299179	-1623.811279	66.862335	283.023468	-1631.084351	116.028931	185.618378	-1842.116699	1323.314819	185.151733	-1837.826904	1125.809937	382.766846	-1854.715210	1322.575439	198.229965	-1645.013550	1327.566040
138	1.3700	124.088120	-2344.125732	190.583435	249.711166	-1825.228760	41.394966	94.566109	-2003.542847	466.847687	131.777512	-1923.130981	827.803284	-274.302948	-2021.253174	508.820313	68.285484	-1641.106689	388.815247	108.162766	-2304.254395	178.469177	95.283699	-2019.413574	451.628448	-281.964722	-2354.709961	212.688477	48.573723	-2035.486572	-104.601868	69.143028	-2233.588135	52.062199	78.845276	-2259.095215	91.220573	22.470196	-2240.908936	58.857674	66.768494	-2193.915527	78.492661	197.922150	-1919.709473	830.502869	191.455200	-1888.523804	959.196655	65.568802	-1925.270264	825.199585	193.771652	-1790.973389	799.098328	278.827881	-1799.958740	482.480835	264.066895	-1916.287720	833.202393	-82.199280	-1870.198730	443.988586	200.104126	-1456.025879	593.244812	256.725220	-1779.068115	71.252815	277.648651	-1798.844238	460.540680	-131.171387	-1818.501343	90.098244	218.354187	-1391.217773	93.018272	283.839905	-1628.483276	65.786942	278.222198	-1676.864502	64.511322	235.443604	-1622.856812	65.522446	283.429962	-1629.719849	114.492508	186.911057	-1826.489136	1324.770874	186.452881	-1822.024780	1127.353271	384.000305	-1838.701904	1324.037231	199.137253	-1629.449097	1329.198364
139	1.3800	126.261116	-2320.290771	197.069382	249.552170	-1824.800171	41.859516	94.838867	-1976.713257	465.905792	133.699829	-1907.312988	829.034790	-274.538300	-1984.710205	506.963776	79.361984	-1611.598389	397.782288	110.069519	-2281.334717	185.189133	95.647194	-1992.881104	451.007202	-279.216095	-2324.533447	210.945114	61.887650	-2018.654053	-102.474136	69.219116	-2213.659180	57.728428	79.490448	-2238.239258	97.331924	22.651512	-2220.826904	65.357246	67.200455	-2173.378174	83.252563	199.853775	-1904.202515	831.878906	193.255859	-1873.078857	960.581055	67.487595	-1909.140869	826.287354	196.372391	-1775.426025	800.558777	280.143646	-1789.402466	483.176178	266.007690	-1901.091797	834.723083	-81.536987	-1854.290894	448.017120	207.708527	-1443.606934	590.125610	256.425201	-1778.109985	71.598602	278.878387	-1788.799805	461.220795	-131.616913	-1815.417358	92.937157	219.777847	-1389.628662	84.369041	284.053436	-1627.673340	64.794006	278.252594	-1676.042114	63.930378	235.677155	-1621.871216	64.771744	283.928497	-1628.528198	113.509323	188.084915	-1810.951294	1326.467896	187.637985	-1806.340820	1129.146240	385.114075	-1822.624756	1325.748901	199.771927	-1613.974731	1331.043823
140	1.3900	128.763412	-2294.805908	202.151245	249.326843	-1824.352295	42.279480	95.239204	-1949.362183	465.453491	135.405258	-1891.703735	830.563110	-274.376648	-1946.761597	505.704590	91.550995	-1582.059082	407.854370	112.266380	-2256.416504	191.060822	96.148087	-1965.752319	450.806549	-275.708893	-2293.586426	208.579758	74.467987	-1998.839233	-99.522339	69.266449	-2190.053467	63.617455	80.211395	-2214.229004	103.289795	22.838284	-2197.207520	72.066681	67.599731	-2149.525635	88.774162	201.569092	-1888.874756	833.469788	194.983414	-1857.780762	962.179688	69.188507	-1893.249390	827.753113	198.662827	-1760.070801	802.204346	281.205475	-1780.011597	483.723755	267.733002	-1886.045532	836.376831	-81.013092	-1839.798218	451.909485	214.834717	-1432.202393	585.765625	256.093811	-1777.173096	71.979134	279.866302	-1779.860474	461.765015	-132.207275	-1811.494873	95.424438	221.997833	-1388.174072	76.740547	284.289642	-1626.888916	64.203262	278.289063	-1675.237671	63.634773	235.937790	-1620.890503	64.419525	284.434265	-1627.479736	112.922455	189.135025	-1795.512329	1328.370605	188.703537	-1790.785278	1131.149658	386.106293	-1806.487671	1327.676636	200.123795	-1598.596558	1333.066284
141	1.4000	131.536728	-2267.776123	205.691849	249.057877	-1823.904419	42.675087	95.768959	-1921.686157	465.551239	136.895081	-1876.293945	832.360291	-273.730621	-1907.738647	505.253021	104.680046	-1552.842407	418.908142	114.700150	-2229.627686	195.882904	96.785446	-1938.219482	451.072815	-271.571716	-2262.121338	205.871399	85.809563	-1975.881836	-95.904572	69.295868	-2163.000977	69.414383	81.001251	-2187.266602	108.813591	23.043850	-2170.337646	78.637131	67.928528	-2122.559814	94.727966	203.069565	-1873.709106	835.253479	196.626083	-1842.620850	963.972107	70.672394	-1877.595459	829.564514	200.630325	-1744.887939	804.018372	282.027557	-1771.773560	484.130768	269.244049	-1871.124268	838.146667	-80.541565	-1827.295166	455.456848	220.860321	-1421.905029	580.108826	255.752182	-1776.288330	72.361465	280.626709	-1772.014038	462.176758	-132.829758	-1807.355957	97.497955	224.474396	-1386.917725	70.087914	284.507935	-1626.148682	63.875599	278.312225	-1674.474854	63.520508	236.181976	-1619.956177	64.304581	284.888275	-1626.555420	112.595398	190.059769	-1780.176758	1330.442749	189.649261	-1775.363037	1133.323486	386.977356	-1790.294922	1329.785522	200.190872	-1583.316895	1335.229004
142	1.4100	134.513580	-2239.291748	207.607422	248.767685	-1823.475464	43.076771	96.422295	-1893.870972	466.233765	138.178558	-1861.071533	834.394470	-272.534607	-1868.007324	505.776123	118.534317	-1524.253662	430.796631	117.312988	-2201.110107	199.490845	97.550293	-1910.461426	451.829712	-266.978241	-2230.268311	202.978943	95.591850	-1949.683594	-91.808075	69.333183	-2132.842773	74.861816	81.860931	-2157.633545	113.676910	23.291119	-2140.587402	84.775650	68.184204	-2092.798096	100.808701	204.364166	-1858.688232	837.205261	198.175888	-1827.589600	965.933777	71.948898	-1862.171387	831.681213	202.277939	-1729.858154	805.981812	282.625824	-1764.643188	484.426178	270.549652	-1856.304932	840.016113	-80.083191	-1817.223877	458.554321	225.282562	-1412.755005	573.186279	255.420380	-1775.486206	72.733086	281.175720	-1765.220947	462.481689	-133.408661	-1803.521484	99.166061	226.761292	-1385.895020	64.365807	284.686035	-1625.476929	63.700909	278.313965	-1673.781006	63.509724	236.384903	-1619.107666	64.302246	285.257202	-1625.745117	112.419800	190.860321	-1764.947876	1332.647827	190.476181	-1760.075195	1135.627197	387.730164	-1774.054810	1332.038696	199.979553	-1568.137451	1337.497559
143	1.4200	137.622253	-2209.428223	207.864670	248.473465	-1823.078125	43.519733	97.187515	-1866.083008	467.507050	139.270706	-1846.022461	836.629395	-270.754639	-1827.963379	507.384033	132.856628	-1496.530396	443.356537	120.044716	-2171.015381	201.764709	98.428711	-1882.641846	453.076233	-262.119080	-2198.062256	199.929321	103.684715	-1920.230225	-87.412079	69.412643	-2099.983398	79.757622	82.794357	-2125.653809	117.706161	23.608501	-2108.359375	90.243477	68.392708	-2060.625977	106.740662	205.467651	-1843.796997	839.298767	199.628235	-1812.677246	968.038452	73.032974	-1846.964233	834.057373	203.622391	-1714.963867	808.072754	283.018402	-1758.540527	484.658661	271.664612	-1841.571533	841.968262	-79.631775	-1809.811523	461.220917	227.799408	-1404.746338	565.118164	255.113297	-1774.783203	73.098053	281.531250	-1759.405884	462.726044	-133.913589	-1800.326782	100.483368	228.570496	-1385.096924	59.518127	284.818329	-1624.889526	63.598080	278.295746	-1673.173950	63.548599	236.539169	-1618.368408	64.324257	285.531342	-1625.035767	112.315628	191.540680	-1749.825562	1334.946777	191.188522	-1744.919189	1138.018311	388.369263	-1757.777466	1334.396729	199.503769	-1553.057373	1339.834961
144	1.4300	140.791534	-2178.246582	206.475098	248.183411	-1822.716431	44.039021	98.049538	-1838.464844	469.347382	140.190704	-1831.132080	839.024170	-268.397430	-1788.018311	510.119720	147.358307	-1469.829590	456.414337	122.834892	-2139.489258	202.631332	99.402710	-1854.900269	454.785309	-257.179230	-2165.468262	196.638138	110.116280	-1887.584961	-82.857773	69.567474	-2064.848877	83.945358	83.804047	-2091.663330	120.775055	24.020798	-2074.049316	94.852989	68.596069	-2026.450195	112.277679	206.398880	-1829.023071	841.503906	200.982681	-1797.874634	970.255249	73.944290	-1831.956909	836.641724	204.691986	-1700.191284	810.264221	283.225098	-1753.347656	484.891846	272.607056	-1826.914429	843.983765	-79.197540	-1805.000732	463.593201	228.371414	-1397.831543	556.104065	254.837967	-1774.179688	73.472031	281.712708	-1754.457642	462.972107	-134.356369	-1797.891724	101.526321	229.796951	-1384.474243	55.467369	284.911713	-1624.389160	63.512295	278.264160	-1672.656494	63.605007	236.651108	-1617.740967	64.315025	285.719604	-1624.406860	112.228577	192.107208	-1734.807983	1337.301147	191.792999	-1729.890869	1140.455444	388.900970	-1741.476318	1336.820435	198.785477	-1538.075073	1342.204834
145	1.4400	143.954422	-2145.794922	203.487915	247.895004	-1822.385010	44.665623	98.992859	-1811.132324	471.703461	140.959991	-1816.385864	841.534302	-265.516357	-1748.590454	513.955139	161.725983	-1444.220093	469.796814	125.625404	-2106.662842	202.064011	100.454224	-1827.348633	456.908081	-252.329468	-2132.401611	192.943390	115.038315	-1851.875488	-78.233780	69.820557	-2027.846802	87.308510	84.885284	-2055.980469	122.800430	24.541298	-2038.015503	98.467026	68.836342	-1990.655151	117.207298	207.178757	-1814.358154	843.786743	202.241974	-1783.174438	972.548706	74.704849	-1817.129639	839.378845	205.523773	-1685.531372	812.523865	283.265717	-1748.907471	485.195587	273.397644	-1812.330566	846.039185	-78.801270	-1802.412476	465.889862	227.246765	-1391.916260	546.409607	254.591858	-1773.653687	73.877098	281.738434	-1750.225342	463.288269	-134.781799	-1796.085815	102.370636	230.547241	-1383.942505	52.106918	284.982819	-1623.962036	63.408875	278.229614	-1672.214111	63.662090	236.737823	-1617.205444	64.243828	285.844818	-1623.827026	112.124054	192.568207	-1719.889526	1339.671631	192.296509	-1714.980225	1142.896729	389.333405	-1725.165283	1339.268311	197.852417	-1523.185181	1344.571899
146	1.4500	147.050308	-2112.110107	198.983139	247.595444	-1822.070557	45.424088	100.004112	-1784.177002	474.500916	141.600632	-1801.768555	844.110596	-262.210846	-1710.084351	518.791626	175.642242	-1419.688477	483.336304	128.362213	-2072.650391	200.079590	101.567093	-1800.076172	459.376007	-247.720032	-2098.739258	188.640930	118.692909	-1813.281982	-73.569519	70.179520	-1989.331543	89.772598	86.023872	-2018.880615	123.742325	25.168182	-2000.555542	101.003677	69.144371	-1953.568359	121.364624	207.829239	-1799.794678	846.108948	203.411331	-1768.568115	974.879456	75.337143	-1802.458618	842.209351	206.160233	-1670.975952	814.813416	283.158112	-1745.031494	485.635010	274.057770	-1797.820679	848.107178	-78.478790	-1801.383667	468.348694	224.920990	-1386.850830	536.337097	254.364044	-1773.166748	74.337364	281.625244	-1746.529053	463.739594	-135.254486	-1794.572754	103.078003	231.103210	-1383.398804	49.303085	285.052185	-1623.578857	63.267960	278.201813	-1671.815796	63.713615	236.821289	-1616.721680	64.098076	285.936737	-1623.254395	111.981834	192.933685	-1705.063110	1342.019165	192.707474	-1700.177002	1145.301147	389.675659	-1708.860596	1341.698608	196.737946	-1508.381592	1346.900024
